# Avellaneda-Stoikov (2008) vs Imbalance-Aware (2018)

Step,Inventory Avellaneda,PnL Avellaneda,Inventory Imbalance,PnL Imbalance
47775,1,215575,100,187613
47780,1,215585,90,187624
47785,-9,215589,80,187619
47790,-19,215593,70,187623
47795,-19,215591,70,187630
47800,-35,215594,60,187644
47805,-35,215607,60,187623
47810,-35,215597,60,187639
47815,-25,215605,60,187632
47820,-25,215601,50,187642
47825,-25,215608,50,187629
47830,-35,215608,40,187639
47835,-35,215606,30,187646
47840,-35,215616,20,187644
47845,-45,215604,10,187650
47850,-45,215610,10,187649
47855,-25,215621,20,187651
47860,-5,215626,40,187653
47865,-5,215634,40,187663
47870,5,215649,40,187669
47875,7,215658,60,187656
47880,7,215660,70,187672
47885,17,215663,100,187677
47890,17,215683,100,187678
47895,27,215687,100,187684
47900,17,215692,100,187686
47905,17,215702,100,187686
47910,17,215712,100,187686
47915,17,215722,100,187686
47920,17,215732,100,187686
47925,17,215743,100,187686
47930,7,215758,100,187689
47935,-13,215764,90,187689
47940,-13,215778,80,187667
47945,-13,215774,80,187687
47950,7,215782,100,187695
47955,7,215792,100,187692
47960,-3,215797,100,187699
47965,-3,215797,100,187696
47970,-3,215797,100,187682
47975,0,215804,100,187705
47980,0,215804,100,187704
47985,20,215814,100,187701
47990,30,215819,100,187698
47995,50,215829,100,187693
48000,70,215839,100,187689
48005,80,215843,100,187685
48010,100,215853,100,187681
48015,90,215860,100,187685
48020,100,215863,100,187681
48025,90,215867,90,187688
48030,100,215871,90,187684
48035,90,215877,90,187687
48040,80,215895,80,187694
48045,70,215908,80,187700
48050,70,215919,100,187706
48055,70,215926,100,187714
48060,80,215928,100,187708
48065,90,215932,100,187704
48070,90,215942,90,187710
48075,70,215956,100,187720
48080,60,215963,100,187727
48085,60,215957,100,187717
48090,50,215962,90,187723
48095,50,215962,93,187724
48100,20,215982,73,187753
48105,20,215974,83,187726
48110,30,215982,100,187743
48115,20,215989,90,187764
48120,20,215985,90,187747
48125,10,215991,80,187757
48130,10,215993,90,187778
48135,10,215991,90,187767
48140,10,216000,100,187766
48145,20,216005,100,187762
48150,40,216015,100,187758
48155,50,216019,100,187754
48160,70,216029,100,187750
48165,90,216040,100,187745
48170,100,216043,90,187748
48175,90,216049,90,187758
48180,100,216052,90,187755
48185,90,216058,90,187758
48190,100,216062,90,187755
48195,90,216068,100,187765
48200,80,216086,90,187773
48205,90,216090,90,187769
48210,90,216115,90,187785
48215,80,216131,80,187803
48220,80,216105,80,187778
48225,100,216116,80,187774
48230,63,216140,70,187789
48235,53,216155,80,187801
48240,53,216177,90,187826
48245,63,216165,100,187801
48250,63,216181,100,187809
48255,63,216174,100,187799
48260,63,216185,100,187800
48265,63,216198,100,187804
48270,63,216203,100,187812
48275,63,216205,100,187800
48280,63,216217,100,187802
48285,63,216232,100,187809
48290,63,216225,100,187799
48295,53,216244,100,187806
48300,53,216251,100,187813
48305,43,216253,95,187814
48310,43,216252,98,187813
48315,33,216256,88,187818
48320,23,216265,98,187835
48325,23,216265,100,187836
48330,13,216275,90,187822
48335,1,216282,80,187844
48340,-9,216287,80,187844
48345,-19,216296,80,187826
48350,-10,216298,80,187839
48355,-10,216297,80,187843
48360,0,216302,80,187841
48365,10,216314,90,187833
48370,0,216320,85,187839
48375,0,216328,75,187863
48380,-10,216334,65,187861
48385,-20,216341,65,187859
48390,-30,216349,55,187859
48395,-50,216339,35,187883
48400,-50,216361,25,187881
48405,-50,216375,25,187889
48410,-50,216376,7,187899
48415,-60,216387,-3,187905
48420,-80,216392,-23,187914
48425,-80,216345,-23,187900
48430,-90,216338,-33,187898
48435,-100,216338,-40,187897
48440,-100,216349,-51,187900
48445,-100,216361,-51,187906
48450,-90,216350,-51,187899
48455,-100,216353,-41,187904
48460,-90,216370,-51,187915
48465,-90,216357,-51,187908
48470,-90,216396,-51,187935
48475,-80,216372,-51,187926
48480,-50,216386,-27,187940
48485,-40,216400,-7,187955
48490,-9,216418,33,187971
48495,-9,216422,33,187957
48500,21,216443,66,187997
48505,37,216423,95,187928
48510,57,216424,100,187916
48515,67,216436,100,187925
48520,67,216429,100,187914
48525,67,216445,90,187930
48530,67,216448,100,187938
48535,67,216450,100,187926
48540,67,216465,90,187940
48545,67,216467,100,187942
48550,67,216484,100,187951
48555,67,216497,100,187972
48560,37,216499,70,187972
48565,31,216503,60,187978
48570,21,216508,50,187987
48575,21,216507,63,187989
48580,29,216511,83,187997
48585,19,216532,73,188038
48590,49,216525,100,188007
48595,59,216530,100,188013
48600,59,216534,100,188019
48605,59,216537,100,188019
48610,59,216550,100,188024
48615,59,216546,96,188028
48620,49,216556,86,188032
48625,49,216559,86,188038
48630,49,216592,90,188091
48635,59,216573,100,188053
48640,49,216574,90,188053
48645,49,216584,90,188071
48650,49,216595,100,188078
48655,39,216597,100,188081
48660,39,216598,100,188085
48665,49,216620,90,188109
48670,49,216612,90,188095
48675,62,216609,100,188092
48680,62,216624,92,188105
48685,52,216650,90,188153
48690,32,216663,70,188176
48695,54,216672,90,188176
48700,44,216677,80,188183
48705,34,216661,70,188151
48710,34,216666,70,188161
48715,34,216666,80,188165
48720,24,216683,82,188222
48725,31,216675,82,188160
48730,21,216698,72,188225
48735,36,216683,92,188176
48740,26,216691,82,188192
48745,16,216696,73,188200
48750,16,216697,83,188212
48755,1,216702,73,188254
48760,1,216712,73,188233
48765,12,216712,93,188207
48770,12,216715,86,188224
48775,12,216713,86,188210
48780,12,216716,96,188242
48785,22,216717,100,188222
48790,42,216727,100,188217
48795,62,216737,100,188213
48800,62,216747,100,188203
48805,52,216776,90,188254
48810,42,216789,80,188278
48815,56,216760,100,188222
48820,66,216766,100,188225
48825,46,216791,80,188266
48830,36,216780,70,188245
48835,36,216782,100,188260
48840,36,216797,90,188278
48845,36,216817,90,188320
48850,46,216802,100,188269
48855,46,216807,100,188259
48860,46,216812,100,188269
48865,46,216820,100,188271
48870,46,216830,100,188276
48875,46,216833,100,188282
48880,46,216835,100,188270
48885,46,216843,100,188272
48890,36,216848,100,188276
48895,36,216846,100,188270
48900,36,216855,100,188274
48905,26,216863,100,188290
48910,36,216861,100,188271
48915,36,216869,100,188272
48920,36,216879,100,188277
48925,36,216880,100,188282
48930,36,216884,100,188270
48935,56,216894,100,188265
48940,76,216904,100,188261
48945,56,216914,80,188273
48950,66,216938,90,188291
48955,56,216987,80,188361
48960,46,216946,70,188300
48965,56,216994,80,188368
48970,86,216932,100,188274
48975,76,216942,100,188284
48980,76,216934,100,188273
48985,96,216944,100,188268
48990,90,216960,100,188280
48995,90,216950,100,188269
49000,90,216968,100,188279
49005,90,216958,100,188268
49010,84,216981,100,188281
49015,84,216972,100,188270
49020,100,216979,100,188266
49025,90,216985,100,188269
49030,100,216989,100,188266
49035,100,216995,100,188272
49040,90,217110,90,188390
49045,100,217014,100,188293
49050,100,217020,100,188299
49055,90,217012,100,188289
49060,100,217029,100,188298
49065,90,217021,100,188288
49070,80,217027,100,188292
49075,90,217031,100,188288
49080,100,217048,100,188298
49085,90,217040,100,188288
49090,80,217045,94,188294
49095,80,217055,94,188295
49100,70,217060,94,188297
49105,90,217070,94,188293
49110,100,217084,94,188300
49115,90,217079,94,188292
49120,100,217097,94,188302
49125,90,217089,100,188294
49130,80,217095,100,188298
49135,90,217098,100,188294
49140,100,217116,100,188304
49145,90,217108,100,188294
49150,90,217201,90,188382
49155,100,217113,100,188292
49160,90,217121,100,188298
49165,90,217116,100,188292
49170,90,217136,100,188303
49175,90,217125,100,188292
49180,90,217145,100,188303
49185,90,217135,100,188292
49190,90,217155,100,188303
49195,90,217145,100,188292
49200,100,217153,100,188293
49205,90,217164,100,188303
49210,72,217222,90,188372
49215,72,217170,100,188309
49220,72,217234,90,188381
49225,72,217193,100,188313
49230,72,217195,90,188308
49235,62,217222,90,188342
49240,72,217207,100,188317
49245,92,217217,100,188312
49250,100,217220,100,188309
49255,90,217226,100,188313
49260,100,217230,100,188309
49265,90,217233,100,188310
49270,90,217254,100,188322
49275,90,217244,100,188311
49280,90,217264,100,188322
49285,90,217253,100,188311
49290,90,217273,100,188322
49295,90,217263,100,188311
49300,90,217295,100,188337
49305,90,217276,100,188316
49310,90,217303,90,188339
49315,60,217305,60,188346
49320,80,217316,80,188351
49325,80,217349,90,188383
49330,80,217321,100,188351
49335,100,217331,100,188347
49340,90,217340,100,188354
49345,100,217341,100,188347
49350,90,217350,100,188354
49355,100,217351,100,188347
49360,100,217362,100,188355
49365,100,217350,100,188343
49370,100,217354,100,188348
49375,100,217346,100,188340
49380,90,217352,100,188343
49385,100,217355,100,188339
49390,90,217360,100,188342
49395,100,217364,100,188339
49400,90,217370,100,188342
49405,100,217374,100,188339
49410,90,217380,100,188342
49415,100,217384,100,188339
49420,90,217390,100,188342
49425,80,217463,90,188427
49430,90,217406,100,188359
49435,90,217416,100,188372
49440,90,217409,100,188364
49445,90,217429,100,188375
49450,90,217448,100,188398
49455,80,217491,90,188449
49460,70,217440,80,188392
49465,60,217461,80,188416
49470,50,217440,87,188372
49475,50,217471,87,188402
49480,50,217491,87,188422
49485,50,217522,87,188453
49490,50,217543,87,188474
49495,70,217567,87,188495
49500,70,217588,77,188519
49505,70,217619,77,188540
49510,70,217639,77,188560
49515,70,217664,57,188570
49520,70,217682,47,188593
49525,70,217703,57,188610
49530,70,217732,57,188629
49535,70,217753,57,188650
49540,70,217784,57,188680
49545,70,217805,57,188701
49550,80,217832,57,188721
49555,80,217852,57,188752
49560,80,217874,57,188774
49565,80,217903,57,188800
49570,80,217927,57,188823
49575,70,217941,47,188838
49580,60,217966,47,188869
49585,60,217978,57,188887
49590,60,218009,57,188907
49595,60,218030,57,188938
49600,60,218061,57,188958
49605,60,218081,57,188989
49610,60,218112,57,189009
49615,60,218132,57,189029
49620,60,218163,57,189060
49625,60,218183,57,189080
49630,60,218202,57,189099
49635,60,218222,57,189119
49640,60,218253,57,189150
49645,60,218273,57,189170
49650,60,218304,57,189191
49655,60,218327,57,189225
49660,60,218348,57,189245
49665,60,218369,47,189260
49670,70,218397,27,189279
49675,70,218419,37,189295
49680,80,218447,37,189306
49685,80,218468,47,189323
49690,70,218492,57,189340
49695,80,218506,57,189348
49700,80,218536,57,189379
49705,80,218555,47,189391
49710,80,218569,47,189408
49715,70,218594,47,189439
49720,60,218608,47,189460
49725,70,218626,37,189466
49730,70,218657,37,189487
49735,70,218678,37,189517
49740,70,218708,37,189538
49745,70,218729,37,189568
49750,70,218760,27,189585
49755,70,218781,27,189615
49760,60,218805,27,189626
49765,50,218831,27,189663
49770,50,218840,17,189673
49775,50,218860,27,189687
49780,50,218891,27,189707
49785,50,218912,27,189718
49790,50,218943,27,189738
49795,50,218974,27,189765
49800,50,219005,27,189785
49805,50,219026,27,189816
49810,60,219053,17,189830
49815,60,219073,17,189861
49820,70,219100,17,189882
49825,70,219120,17,189902
49830,70,219151,17,189932
49835,70,219172,17,189953
49840,70,219201,17,189973
49845,70,219222,17,189993
49850,70,219241,17,190013
49855,70,219272,17,190044
49860,70,219292,17,190064
49865,70,219312,17,190085
49870,70,219343,17,190116
49875,70,219364,17,190136
49880,80,219391,17,190157
49885,80,219412,17,190188
49890,80,219432,17,190208
49895,80,219453,17,190208
49900,80,219473,7,190234
49905,80,219483,7,190234
49910,80,219514,7,190264
49915,70,219532,-3,190279
49920,70,219552,-3,190299
49925,70,219583,-3,190330
49930,70,219603,-3,190350
49935,70,219619,-3,190371
49940,80,219646,-3,190381
49945,80,219667,-3,190402
49950,80,219698,-3,190432
49955,90,219715,-3,190443
49960,80,219739,-3,190463
49965,80,219759,7,190479
49970,80,219790,7,190510
49975,80,219818,7,190531
49980,80,219839,7,190551
49985,80,219860,27,190572
49990,80,219882,27,190593
49995,80,219913,37,190620
50000,70,219927,37,190641
50005,60,219951,37,190661
50010,60,219971,37,190692
50015,70,219998,37,190712
50020,70,220019,37,190744
50025,80,220047,47,190760
50030,80,220068,77,190780
50035,80,220098,77,190800
50040,80,220119,77,190831
50045,80,220149,87,190848
50050,80,220170,87,190878
50055,80,220200,87,190899
50060,80,220221,87,190930
50065,80,220251,87,190950
50070,80,220271,87,190980
50075,80,220292,87,191001
50080,80,220324,87,191033
50085,80,220345,87,191055
50090,80,220365,87,191075
50095,80,220396,87,191105
50100,80,220415,87,191124
50105,80,220446,87,191155
50110,80,220469,90,191170
50115,90,220488,90,191182
50120,90,220519,80,191206
50125,90,220539,80,191226
50130,90,220570,80,191257
50135,90,220590,80,191277
50140,90,220621,70,191301
50145,90,220642,70,191322
50150,90,220673,70,191342
50155,90,220694,60,191356
50160,80,220717,60,191376
50165,80,220738,60,191407
50170,70,220762,60,191428
50175,70,220783,60,191459
50180,60,220805,60,191478
50185,60,220826,50,191502
50190,60,220857,50,191524
50195,50,220872,50,191544
50200,50,220902,50,191565
50205,50,220923,50,191585
50210,50,220954,60,191612
50215,60,220970,60,191622
50220,60,220990,60,191642
50225,70,221007,60,191673
50230,70,221038,60,191693
50235,70,221058,60,191724
50240,70,221088,60,191744
50245,80,221102,70,191758
50250,80,221122,80,191775
50255,80,221153,80,191805
50260,80,221174,80,191827
50265,90,221204,80,191859
50270,90,221225,80,191880
50275,90,221254,80,191909
50280,90,221274,90,191926
50285,90,221296,100,191955
50290,90,221319,90,191972
50295,90,221340,90,191992
50300,90,221371,80,192015
50305,90,221392,80,192036
50310,90,221422,80,192067
50315,90,221443,80,192087
50320,90,221474,80,192118
50325,90,221495,80,192139
50330,90,221525,80,192170
50335,90,221541,80,192186
50340,90,221561,80,192206
50345,80,221584,80,192226
50350,80,221605,80,192257
50355,80,221635,80,192277
50360,80,221656,80,192308
50365,80,221687,80,192329
50370,80,221706,80,192358
50375,70,221719,80,192379
50380,70,221749,80,192409
50385,70,221770,80,192430
50390,70,221800,80,192461
50395,70,221821,80,192481
50400,70,221852,80,192513
50405,60,221866,80,192533
50410,60,221896,80,192553
50415,60,221917,80,192584
50420,60,221947,80,192604
50425,60,221968,80,192635
50430,70,221995,80,192655
50435,70,222015,80,192686
50440,70,222046,80,192707
50445,60,222060,90,192725
50450,50,222084,90,192745
50455,50,222104,80,192768
50460,50,222136,80,192780
50465,40,222151,80,192802
50470,50,222178,80,192822
50475,50,222198,80,192854
50480,50,222219,80,192874
50485,50,222250,80,192905
50490,50,222270,80,192925
50495,40,222295,90,192953
50500,50,222311,90,192973
50505,50,222342,90,192994
50510,40,222357,90,193025
50515,40,222387,80,193037
50520,40,222408,80,193057
50525,40,222439,80,193088
50530,30,222453,70,193102
50535,30,222473,70,193122
50540,30,222504,70,193152
50545,30,222524,70,193172
50550,30,222555,70,193202
50555,40,222571,70,193223
50560,60,222593,60,193234
50565,50,222606,70,193251
50570,40,222630,80,193278
50575,40,222651,80,193298
50580,40,222682,80,193329
50585,40,222702,80,193349
50590,40,222733,80,193380
50595,40,222754,80,193401
50600,40,222784,80,193431
50605,40,222805,80,193451
50610,40,222835,70,193475
50615,40,222857,70,193497
50620,40,222877,70,193518
50625,30,222902,70,193539
50630,30,222923,70,193560
50635,30,222943,70,193580
50640,30,222974,70,193601
50645,20,222988,70,193631
50650,20,223019,60,193633
50655,10,223033,60,193653
50660,10,223064,60,193673
50665,10,223085,60,193696
50670,10,223116,60,193727
50675,10,223136,60,193749
50680,10,223167,60,193779
50685,10,223188,60,193800
50690,20,223213,50,193814
50695,20,223234,50,193845
50700,20,223264,50,193865
50705,20,223285,50,193896
50710,20,223316,50,193916
50715,20,223337,50,193937
50720,20,223367,50,193957
50725,20,223388,50,193987
50730,20,223419,50,194008
50735,20,223439,60,194024
50740,20,223460,50,194049
50745,20,223491,40,194063
50750,10,223506,40,194094
50755,10,223536,40,194115
50760,10,223557,40,194146
50765,10,223587,50,194162
50770,10,223608,50,194193
50775,10,223639,50,194213
50780,10,223659,50,194244
50785,10,223690,50,194265
50790,10,223710,50,194286
50795,20,223736,60,194312
50800,20,223757,60,194332
50805,20,223777,70,194349
50810,20,223808,70,194380
50815,20,223828,70,194400
50820,30,223854,60,194424
50825,30,223874,60,194445
50830,30,223905,60,194465
50835,40,223921,50,194478
50840,50,223947,60,194494
50845,40,223961,60,194514
50850,40,223991,60,194533
50855,40,224011,60,194554
50860,40,224042,60,194584
50865,40,224063,60,194605
50870,40,224094,60,194635
50875,40,224114,50,194649
50880,40,224145,50,194680
50885,40,224165,40,194693
50890,30,224189,30,194717
50895,30,224210,40,194734
50900,30,224241,40,194764
50905,30,224261,40,194785
50910,30,224292,40,194816
50915,30,224312,60,194828
50920,30,224332,70,194844
50925,30,224363,70,194875
50930,30,224384,70,194896
50935,30,224414,70,194927
50940,20,224429,70,194947
50945,10,224454,80,194964
50950,10,224474,80,194995
50955,0,224499,80,195015
50960,0,224520,70,195039
50965,0,224550,70,195059
50970,0,224571,70,195090
50975,0,224601,70,195110
50980,-10,224617,70,195140
50985,-10,224647,70,195161
50990,-10,224668,70,195192
50995,-10,224698,70,195213
51000,-10,224719,60,195237
51005,-10,224750,60,195257
51010,-10,224770,60,195288
51015,-10,224801,60,195309
51020,-10,224822,60,195340
51025,-10,224853,60,195360
51030,-10,224873,60,195391
51035,-10,224904,60,195412
51040,-10,224925,60,195443
51045,-10,224956,60,195463
51050,-10,224976,60,195494
51055,-20,225002,60,195514
51060,-20,225022,60,195535
51065,-40,225044,50,195549
51070,-40,225065,50,195580
51075,-40,225096,50,195600
51080,-40,225116,50,195631
